timestamp,datetime,service/carts/qps(2xx),service/carts/latency,service/catalogue/qps(2xx),service/catalogue/latency,service/front-end/qps(2xx),service/front-end/latency,service/orders/qps(2xx),service/orders/latency,service/payment/qps(2xx),service/payment/latency,service/shipping/qps(2xx),service/shipping/latency,service/user/qps(2xx),service/user/latency
1586514600,2020-04-10 18:30:00,0,null,0,0.015207247499999799,3.3333555577778022,0.00344470420570869,0,null,0,0.0041366789999983675,0,null,0,0.004815230999998477
1586514610,2020-04-10 18:30:10,0,null,0,0.003936905000000213,3.3333333348148146,0.0031185657793094635,0,null,0,0.0041366789999983675,0,null,0,0.004815230999998477
1586514620,2020-04-10 18:30:20,0,null,0,0.003936905000000213,3.3333333348148146,0.0031185657793094635,0,null,0,0.0041366789999983675,0,null,0,0.004815230999998477
1586514630,2020-04-10 18:30:30,1.8000000000000003,0.2050444326846951,0,0.003936905000000213,3.3333333348148146,8.884276847259947,0,null,0,0.003062533333334727,0,null,0,14.1081113876796
1586514640,2020-04-10 18:30:40,1.8,0.2050444326846951,7.933333333333334,0.01463843210421574,15.633137790813946,9.151335925270748,0,null,0,0.003062533333334727,0,null,0,14.1081113876796
1586514650,2020-04-10 18:30:50,1.8,0.2050444326846951,7.933333333333334,0.01463843210421574,15.633137790813946,9.151335925270748,0,null,0,0.003062533333334727,0,null,0,14.108111387679598
1586514660,2020-04-10 18:31:00,64.70000000000002,0.3784837488628783,7.933333333333334,0.01463843210421574,39.29980445748061,6.112510741356725,0,null,0,0.0022158249999932873,0,null,0,2.4344037095344957
1586514670,2020-04-10 18:31:10,64.7,0.3784837488628782,33.7,0.0062071958894375084,130.38405567600805,0.8860792778001877,0,null,0,0.0022158249999932873,0,null,0,2.4344037095344957
1586514680,2020-04-10 18:31:20,64.7,0.3784837488628782,33.7,0.0062071958894375084,134.73961123156357,0.8633419108067069,0,null,0,0.0022158249999932873,0,null,0,2.4344037095344953
1586514690,2020-04-10 18:31:30,72.20000000000002,0.13539493965928912,33.7,0.0062071958894375084,142.6347567871192,0.3124473321146716,0,null,0,0.008287501666667177,0,null,0,0.0011054804959793128
1586514700,2020-04-10 18:31:40,72.19999999999999,0.13539493965928914,35.43333333333333,0.004840844168955833,144.40089447426027,0.07607628429740312,0,null,0,0.008287501666667177,0,null,0,0.0011054804959793128
1586514710,2020-04-10 18:31:50,72.19999999999999,0.13539493965928914,35.43333333333333,0.004840844168955833,144.40089447426027,0.07607628429740312,0,null,0,0.008287501666667177,0,null,0,0.0011054804959793126
1586514720,2020-04-10 18:32:00,68.33333333333334,0.11169239396739059,35.43333333333333,0.004840844168955833,144.30089447426025,0.0708954285194719,0,null,0,0.022658907999996813,0,null,0,0.0009737741342859797
1586514730,2020-04-10 18:32:10,68.33333333333333,0.11169239396739059,35.166666666666664,0.005204759864699116,143.96576003022122,0.06740686518730171,0,null,0,0.022658907999996813,0,null,0,0.0009737741342859797
1586514740,2020-04-10 18:32:20,68.33333333333333,0.11169239396739059,35.166666666666664,0.005204759864699116,143.96576003022122,0.06740686518730171,0,null,0,0.022658907999996813,0,null,0,0.00097377413428598
1586514750,2020-04-10 18:32:30,71.06666666666668,0.17628422963237106,35.166666666666664,0.005204759864699116,143.79909336355456,0.07355911070744403,0,null,0,0.004678028000000722,0,null,0,0.0012130742240270462
1586514760,2020-04-10 18:32:40,71.06666666666666,0.17628422963237103,35.7,0.005594097856540734,142.3295258746739,0.10004423046733037,0,null,0,0.004678028000000722,0,null,0,0.0012130742240270462
1586514770,2020-04-10 18:32:50,71.06666666666666,0.17628422963237103,35.7,0.005594097856540734,142.3295258746739,0.10004423046733037,0,null,0,0.004678028000000722,0,null,0,0.0012130742240270467
1586514780,2020-04-10 18:33:00,70.10000000000002,0.1469916595492095,35.7,0.005594097856540734,142.2175421787199,0.09729839523839007,0,null,0,0.01771625933333117,0,null,0,0.0011184232738328781
1586514790,2020-04-10 18:33:10,70.1,0.14699165954920954,35.36548781707276,0.005655776254940747,144.19190774200257,0.08469613972020927,0,null,0,0.01771625933333117,0,null,0,0.0011184232738328781
1586514800,2020-04-10 18:33:20,70.1,0.14699165954920954,35.36548781707276,0.005655776254940747,144.19190774200257,0.08469613972020927,0,null,0,0.01771625933333117,0,null,0,0.0011184232738328781
1586514810,2020-04-10 18:33:30,70.33333333333334,0.12242431398387338,35.36548781707276,0.005655776254940747,144.2825810923623,0.08587402829385829,0,null,0,0.017015208999993092,0,null,0,0.001039618587623954
1586514820,2020-04-10 18:33:40,70.33333333333334,0.12242431398387335,35.201173372445744,0.005815298569956523,141.84273658304627,0.0901784875116924,0,null,0,0.017015208999993092,0,null,0,0.001039618587623954
1586514830,2020-04-10 18:33:50,70.33333333333334,0.12242431398387335,35.201173372445744,0.005815298569956523,141.84273658304627,0.09017848751169241,0,null,0,0.017015208999993092,0,null,0,0.0010396185876239545
1586514840,2020-04-10 18:34:00,68.90000000000002,0.34986196247606555,35.20117337244575,0.005815298569956522,141.4973802619738,0.1083598905672761,0,null,0,0.002500589000000275,0,null,0,0.001200163717211594
1586514850,2020-04-10 18:34:10,68.9,0.34986196247606555,33.2,0.005746014108260813,140.5035426945815,0.1592023800709268,0,null,0,0.002500589000000275,0,null,0,0.001200163717211594
1586514860,2020-04-10 18:34:20,68.9,0.34986196247606555,33.2,0.005746014108260813,140.5035426945815,0.1592023800709268,0,null,0,0.002500589000000275,0,null,0,0.001200163717211594
1586514870,2020-04-10 18:34:30,66.83333333333334,0.16887654509970762,33.2,0.005746014108260813,140.4702093612482,0.14085336345628788,0,null,0,0.0033282575000015413,0,null,0,0.000994263108809071
1586514880,2020-04-10 18:34:40,66.83333333333333,0.16887654509970762,34.96666666666667,0.006406604975280804,142.39910891859162,0.10355938189043722,0,null,0,0.0033282575000015413,0,null,0,0.000994263108809071
1586514890,2020-04-10 18:34:50,66.83333333333333,0.16887654509970762,34.96666666666667,0.006406604975280804,142.39910891859162,0.10355938189043722,0,null,0,0.0033282575000015413,0,null,0,0.000994263108809071
1586514900,2020-04-10 18:35:00,69.50000000000001,0.247074259478237,34.96666666666667,0.006406604975280804,142.73244225192494,0.11110566645006921,0,null,0,0.002770701000002873,0,null,0,0.0012347188604834528
1586514910,2020-04-10 18:35:10,69.5,0.247074259478237,34.333333333333336,0.006570032235486828,141.93421114037133,0.12652591400872354,0,null,0,0.002770701000002873,0,null,0,0.0012347188604834528
1586514920,2020-04-10 18:35:20,69.5,0.247074259478237,34.333333333333336,0.006570032235486828,141.93421114037133,0.12652591400872354,0,null,0,0.002770701000002873,0,null,0,0.001234718860483453
1586514930,2020-04-10 18:35:30,68.53333333333335,0.28582226860794524,34.333333333333336,0.006570032235486828,141.36754447370467,0.12901443620228448,0,null,0,0.018296139000000267,0,null,0,0.0015566555637583515
1586514940,2020-04-10 18:35:40,68.53333333333333,0.28582226860794524,33.53333333333333,0.007829480858145154,141.46577447418417,0.15168030460144735,0,null,0,0.018296139000000267,0,null,0,0.0015566555637583515
1586514950,2020-04-10 18:35:50,68.53333333333333,0.28582226860794524,33.53333333333333,0.007829480858145154,141.46577447418417,0.15168030460144735,0,null,0,0.018296139000000267,0,null,0,0.0015566555637583517
1586514960,2020-04-10 18:36:00,69.83333333333334,0.2509060649031027,33.53333333333333,0.007829480858145154,142.03244114085086,0.15234862478496994,0,null,0,0.003412787499996739,0,null,0,0.0012460844702194358
1586514970,2020-04-10 18:36:10,69.83333333333333,0.25090606490310274,34.2,0.006786182773372725,141.0990966967768,0.1426520313022082,0,null,0,0.003412787499996739,0,null,0,0.0012460844702194358
