timestamp,datetime,service/carts/qps(2xx),service/carts/latency,service/catalogue/qps(2xx),service/catalogue/latency,service/front-end/qps(2xx),service/front-end/latency,service/orders/qps(2xx),service/orders/latency,service/payment/qps(2xx),service/payment/latency,service/shipping/qps(2xx),service/shipping/latency,service/user/qps(2xx),service/user/latency
1586248200,2020-04-07 16:30:00,0,null,0,0.0033621054999990467,3.333311111851827,0.003389355087306319,0,null,0,0.0017083195000004994,0,null,0,0.009092279499999023
1586248210,2020-04-07 16:30:10,0,null,0,0.0033621054999990467,5.2,0.10647771732938317,0,null,0,0.0017083195000004994,0,null,0,0.009092279499999023
1586248220,2020-04-07 16:30:20,73.93333333333334,0.9424647936028171,7.833594453148438,0.008079229674053336,20.63316111685166,0.49116712788787587,0,null,0,0.002815321499999968,0,null,68.66666666666667,0.022891072736498378
1586248230,2020-04-07 16:30:30,73.93333333333334,0.9424647936028171,7.833594453148438,0.008079229674053336,34.533161116851666,0.5693989992763042,0.16666666666666666,0.05110481819865527,0,0.002815321499999968,0.1,0.0021324403332982906,68.66666666666667,0.022891072736498378
1586248240,2020-04-07 16:30:40,73.93333333333334,0.9424647936028171,7.833594453148439,0.008079229674053336,67.16337222796278,0.6169916359936733,1.1,0.058416632424103394,0,0.002815321499999968,0.1,0.0021324403332982906,68.66666666666667,0.022891072736498378
1586248250,2020-04-07 16:30:50,87.5,0.34517052647036256,34.73333333333333,0.003331136344365098,148.04132222222222,0.5497498000903643,2.3,0.054462567724524145,5.766666666666666,0.000585742708559321,0.1,0.0021324403332982906,202.53333333333333,0.01688818154731375
1586248260,2020-04-07 16:31:00,87.5,0.34517052647036256,34.733333333333334,0.0033311363443650974,167.66666666666663,0.45002036704613646,9.3,0.0655448137849458,5.766666666666667,0.000585742708559321,11,0.0028176432303036398,202.53333333333333,0.01688818154731375
1586248270,2020-04-07 16:31:10,87.5,0.34517052647036256,34.733333333333334,0.0033311363443650974,164.96666666666664,0.314497496906778,12.833333333333334,0.06677242702597187,5.766666666666667,0.000585742708559321,11,0.0028176432303036398,202.53333333333333,0.01688818154731375
1586248280,2020-04-07 16:31:20,90.4,0.22230785655441634,33.766666666666666,0.0031886103412744186,162.98440779610195,0.14433480723800493,15.7,0.10049200847986332,21.16737224574153,0.0008288310376571565,11,0.0028176432303036398,238.33333333333334,0.023002689118805
1586248290,2020-04-07 16:31:30,90.4,0.22230785655441634,33.766666666666666,0.003188610341274419,164.1510744627686,0.16803783828471608,24.4,0.16870954374042643,21.16737224574153,0.0008288310376571565,26.533333333333335,0.0016044982449763445,238.33333333333334,0.023002689118805
1586248300,2020-04-07 16:31:40,90.4,0.22230785655441634,33.766666666666666,0.003188610341274419,165.9510744627686,0.1872908549883162,26.1,0.18090980397700338,21.16737224574153,0.0008288310376571565,26.533333333333335,0.0016044982449763445,238.33333333333334,0.023002689118805
1586248310,2020-04-07 16:31:50,102.96666666666667,0.05098400211840128,37.199999999999996,0.004163398129675466,172.3172252793063,0.13452870119554014,28.799323400993234,0.1563193123809068,30.965634478850703,0.0008571728367652584,26.533333333333335,0.0016044982449763445,261,0.018085357057164447
1586248320,2020-04-07 16:32:00,102.96666666666667,0.05098400211840128,37.2,0.004163398129675466,173.75055861263965,0.1176939574216089,30.6659900676599,0.0953326628836075,30.965634478850703,0.0008571728367652584,31.9,0.0015672374806702293,261,0.018085357057164447
1586248330,2020-04-07 16:32:10,102.96666666666667,0.05098400211840128,37.2,0.004163398129675466,174.385134209604,0.10474737054135491,31.66336325304748,0.0831185411047153,30.965634478850703,0.0008571728367652584,31.9,0.0015672374806702293,261,0.018085357057164447
1586248340,2020-04-07 16:32:20,106.96666666666667,0.05986383518551417,35.73333333333333,0.004640510715950838,177.9690945253731,0.11153082571397041,31.731389920394413,0.08453556943208722,33.80112670422348,0.0008298849271709985,31.9,0.0015672374806702293,276.23333333333335,0.02087126920726281
1586248350,2020-04-07 16:32:30,106.96666666666667,0.05986383518551417,35.733333333333334,0.004640510715950838,177.13576119203975,0.11307733810199694,35.13138992039441,0.09172056917458939,33.80112670422348,0.0008298849271709985,34.833333333333336,0.0022077572210533122,276.23333333333335,0.02087126920726281
1586248360,2020-04-07 16:32:40,106.96666666666667,0.05986383518551417,35.733333333333334,0.004640510715950838,177.06785226174208,0.11972658667678669,34.76984431623106,0.09226700446876485,33.80112670422348,0.0008298849271709985,34.833333333333336,0.0022077572210533122,276.23333333333335,0.02087126920726281
1586248370,2020-04-07 16:32:50,101.82654489700684,0.05697401623174347,34.49999999999999,0.004288608333731882,174.46450007221983,0.12604593850248486,33.469160914557555,0.09112291398083495,35.032165594480176,0.0009373173371293412,34.833333333333336,0.0022077572210533122,278.3666666666667,0.0248248841543413
1586248380,2020-04-07 16:33:00,101.82654489700684,0.05697401623174347,34.5,0.004288608333731882,175.39783340555317,0.12807171124555353,33.369160914557554,0.0985721743123732,35.032165594480176,0.0009373173371293412,33.53333333333333,0.0023028718638163216,278.3666666666667,0.0248248841543413
1586248390,2020-04-07 16:33:10,101.82654489700685,0.05697401623174346,34.5,0.004288608333731882,175.56325455818143,0.11769929046325532,33.666666666666664,0.09660990205940637,35.032165594480176,0.0009373173371293412,33.53333333333333,0.0023028718638163216,278.3666666666667,0.0248248841543413
1586248400,2020-04-07 16:33:20,100.10667377825189,0.07583541972044268,32.83333333333333,0.004150699345606237,175.33427789229737,0.11202591249769063,35.6,0.09747733510295993,34.634487816260545,0.0009363199510097132,33.53333333333333,0.0023028718638163216,281.0333333333333,0.01751796386350036
1586248410,2020-04-07 16:33:30,100.10667377825189,0.07583541972044268,32.833333333333336,0.004150699345606238,174.10094455896402,0.14740922718581914,34.43312222925903,0.16903284411130332,34.634487816260545,0.0009363199510097132,34.5298803452988,0.002005350037643965,281.0333333333333,0.01751796386350036
1586248420,2020-04-07 16:33:40,100.10667377825189,0.07583541972044268,32.833333333333336,0.004150699345606238,173.63552340633578,0.19408298190170986,33.766455562592355,0.2045873046739572,34.634487816260545,0.0009363199510097132,34.5298803452988,0.002005350037643965,281.0333333333333,0.01751796386350036
1586248430,2020-04-07 16:33:50,104.53333333333333,0.34563067382210577,34.199999999999996,0.004347523909517232,173.0666666666667,0.31477156572715315,33.63312222925903,0.2427935759065693,33.89887003766541,0.0010018007566106899,34.5298803452988,0.002005350037643965,267.93333333333334,0.03249174682193798
