timestamp,datetime,service/carts/qps(2xx),service/carts/latency,service/catalogue/qps(2xx),service/catalogue/latency,service/front-end/qps(2xx),service/front-end/latency,service/orders/qps(2xx),service/orders/latency,service/payment/qps(2xx),service/payment/latency,service/shipping/qps(2xx),service/shipping/latency,service/user/qps(2xx),service/user/latency
1586327400,2020-04-08 14:30:00,0,null,0,0.0047993230000002995,3.3333555577778027,0.0035395097752968637,0,null,0,0.048976917499999224,0,null,0,0.004404158000000047
1586327410,2020-04-08 14:30:10,0,null,0,0.0047993230000002995,3.3333333348148146,0.00509224939239667,0,null,0,0.048976917499999224,0,null,0,0.004404158000000047
1586327420,2020-04-08 14:30:20,10.525255555555555,0.621498339120826,0,0.0047993230000002995,3.3332666792577035,0.008682834249115097,0,null,0,0.048976917499999224,0,null,0,0.004404158000000047
1586327430,2020-04-08 14:30:30,11.703033333333334,0.5589515692455822,19.233333333333338,0.014638013671810855,3.3332666792577035,0.008682834249115097,0.1,0.672197400665027,0.3,0.0024629924545274532,0.10000333344444816,0.0009412286666474757,55.157526917563914,0.02987476553218889
1586327440,2020-04-08 14:30:40,12.880811111111111,0.5078429293134595,19.233333333333338,0.014638013671810855,42.87802779036882,1.19935854615296,0.1,0.672197400665027,0.3,0.0024629924545274532,0.10000333344444816,0.0009412286666474757,71.3080652688423,0.026603162975889983
1586327450,2020-04-08 14:30:50,56.1560507077306,0.6982502668459762,19.233333333333334,0.014638013671810855,96.93070122434463,1.2198267465205501,2.852068888888889,0.37179014778415787,0.3,0.0024629924545274532,0.10000333344444816,0.0009412286666474757,87.27697645477072,0.0245812580969551
1586327460,2020-04-08 14:31:00,68.95519743128236,0.6368561786601203,34.36437570828612,0.01313852424884943,115.47499419786423,1.2299157636378513,6.885346666666667,0.2651736464101716,11.466666666666667,0.001969221144331832,10.166327789073698,0.0024859223803276585,162.76055555555556,0.0243220385850953
1586327470,2020-04-08 14:31:10,80.13154234162167,0.5805280508779722,34.36437570828612,0.01313852424884943,148.6382644097743,0.5456796663043632,7.438833333333333,0.2628419468460001,11.466666666666667,0.001969221144331832,10.166327789073698,0.0024859223803276585,196.375,0.02287385724404191
1586327480,2020-04-08 14:31:20,83.46043125097228,0.08545855712656303,34.36437570828612,0.01313852424884943,155.1993322222222,0.143228885197651,16.754394444444447,0.1705085733699796,11.466666666666667,0.001969221144331832,10.166327789073698,0.002485922380327658,210.4691666666667,0.022475575022024494
1586327490,2020-04-08 14:31:30,87.24401682334377,0.08175240310531405,33.53333333333333,0.0142161821270045,158.13266555555555,0.14626444001320513,22.115816666666667,0.16320634709543447,25.166666666666668,0.0017953634638236172,24.26262289618397,0.002834863436812708,245.4897222222222,0.028093546061581886
